index,air_temp,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,snow_soiling_rooftop,HourUTC
112612,2,0,0,0,0,77.4,0.8,0,0,0,0,0,2019-11-06 04:00:00
112613,2,0,0,0,0,59.4,0.8,0,0,0,0,0,2019-11-06 05:00:00
112614,2,5,20,7,13,28.6,0.8,4,0,4,4,0,2019-11-06 06:00:00
112615,2,37,336,80,208,48.1,0.8,41,0,41,39,0,2019-11-06 07:00:00
112616,3,56,553,176,417,52.0,0.7,82,0,82,77,0,2019-11-06 08:00:00
112617,3,65,648,249,557,52.5,0.8,119,0,119,112,0,2019-11-06 09:00:00
112618,3,69,685,286,626,35.6,1.0,165,60,185,212,0,2019-11-06 10:00:00
112619,4,69,685,283,622,30.9,1.2,168,88,196,240,0,2019-11-06 11:00:00
112620,4,62,651,241,546,47.3,1.2,128,0,128,120,0,2019-11-06 12:00:00
112621,4,53,538,162,392,25.2,1.2,89,155,118,184,0,2019-11-06 13:00:00
112622,4,32,293,66,175,39.5,1.5,39,16,42,47,0,2019-11-06 14:00:00
112623,4,2,6,3,4,52.1,1.8,1,0,1,1,0,2019-11-06 15:00:00
112624,4,0,0,0,0,71.4,1.9,0,0,0,0,0,2019-11-06 16:00:00
112625,4,0,0,0,0,69.3,2.0,0,0,0,0,0,2019-11-06 17:00:00
112626,4,0,0,0,0,49.5,1.9,0,0,0,0,0,2019-11-06 18:00:00
112627,4,0,0,0,0,82.2,1.8,0,0,0,0,0,2019-11-06 19:00:00
112628,3,0,0,0,0,77.7,1.7,0,0,0,0,0,2019-11-06 20:00:00
112629,3,0,0,0,0,44.8,1.5,0,0,0,0,0,2019-11-06 21:00:00
112630,3,0,0,0,0,44.7,1.3,0,0,0,0,0,2019-11-06 22:00:00
112631,3,0,0,0,0,44.8,1.2,0,0,0,0,0,2019-11-06 23:00:00
112632,3,0,0,0,0,45.9,1.2,0,0,0,0,0,2019-11-07 00:00:00
112633,3,0,0,0,0,46.0,1.4,0,0,0,0,0,2019-11-07 01:00:00
112634,3,0,0,0,0,43.7,1.6,0,0,0,0,0,2019-11-07 02:00:00
112635,3,0,0,0,0,0.4,1.6,0,0,0,0,0,2019-11-07 03:00:00
112636,3,0,0,0,0,0.0,1.7,0,0,0,0,0,2019-11-07 04:00:00
112637,3,0,0,0,0,13.1,1.7,0,0,0,0,0,2019-11-07 05:00:00
112638,3,5,13,6,10,75.4,1.5,1,0,1,1,0,2019-11-07 06:00:00
112639,3,38,287,74,186,47.9,1.6,39,0,39,37,0,2019-11-07 07:00:00
112640,4,61,499,167,390,50.1,1.9,84,0,84,79,0,2019-11-07 08:00:00
112641,4,69,624,243,544,44.1,2.3,136,0,136,128,0,2019-11-07 09:00:00
112642,5,72,667,280,615,42.8,2.8,158,6,160,155,0,2019-11-07 10:00:00
112643,6,72,662,277,608,36.6,3.5,170,17,175,176,0,2019-11-07 11:00:00
112644,6,68,607,232,522,48.9,3.8,119,0,119,112,0,2019-11-07 12:00:00
112645,6,56,501,155,372,42.3,4.2,86,2,87,83,0,2019-11-07 13:00:00
112646,6,31,269,61,163,45.1,4.4,36,0,36,34,0,2019-11-07 14:00:00
112647,5,2,5,2,3,0.5,4.2,2,3,2,3,0,2019-11-07 15:00:00
112648,5,0,0,0,0,0.0,4.0,0,0,0,0,0,2019-11-07 16:00:00
112649,4,0,0,0,0,3.9,3.6,0,0,0,0,0,2019-11-07 17:00:00
112650,4,0,0,0,0,43.1,3.4,0,0,0,0,0,2019-11-07 18:00:00
112651,4,0,0,0,0,43.5,3.6,0,0,0,0,0,2019-11-07 19:00:00
112652,4,0,0,0,0,43.7,3.8,0,0,0,0,0,2019-11-07 20:00:00
112653,5,0,0,0,0,41.2,4.2,0,0,0,0,0,2019-11-07 21:00:00
112654,5,0,0,0,0,53.8,4.7,0,0,0,0,0,2019-11-07 22:00:00
112655,6,0,0,0,0,50.6,5.2,0,0,0,0,0,2019-11-07 23:00:00
112656,6,0,0,0,0,94.4,5.7,0,0,0,0,0,2019-11-08 00:00:00
112657,7,0,0,0,0,94.5,6.2,0,0,0,0,0,2019-11-08 01:00:00
112658,8,0,0,0,0,94.6,6.8,0,0,0,0,0,2019-11-08 02:00:00
112659,8,0,0,0,0,95.4,7.1,0,0,0,0,0,2019-11-08 03:00:00
112660,8,0,0,0,0,95.3,7.2,0,0,0,0,0,2019-11-08 04:00:00
112661,8,0,0,0,0,69.8,7.1,0,0,0,0,0,2019-11-08 05:00:00
112662,7,4,11,5,8,22.9,6.5,2,0,2,2,0,2019-11-08 06:00:00
112663,7,35,316,73,195,45.5,6.2,40,0,40,38,0,2019-11-08 07:00:00
112664,7,54,549,168,410,47.6,6.2,87,0,87,82,0,2019-11-08 08:00:00
112665,8,64,646,241,551,57.3,6.0,103,0,103,97,0,2019-11-08 09:00:00
112666,8,69,684,278,621,43.0,5.6,138,68,159,190,0,2019-11-08 10:00:00
112667,9,69,679,275,614,21.3,5.2,143,241,216,346,0,2019-11-08 11:00:00
112668,9,67,614,229,524,24.3,5.1,132,156,173,252,0,2019-11-08 12:00:00
112669,9,55,503,152,372,1.6,5.0,58,472,149,357,0,2019-11-08 13:00:00
112670,8,30,258,58,157,5.1,5.2,32,223,56,142,0,2019-11-08 14:00:00
112671,7,1,3,2,2,39.5,5.1,1,0,1,1,0,2019-11-08 15:00:00
112672,6,0,0,0,0,43.5,4.5,0,0,0,0,0,2019-11-08 16:00:00
112673,4,0,0,0,0,46.1,3.8,0,0,0,0,0,2019-11-08 17:00:00
112674,4,0,0,0,0,77.9,3.4,0,0,0,0,0,2019-11-08 18:00:00
112675,4,0,0,0,0,71.5,3.6,0,0,0,0,0,2019-11-08 19:00:00
112676,4,0,0,0,0,75.9,3.8,0,0,0,0,0,2019-11-08 20:00:00
112677,4,0,0,0,0,81.8,3.4,0,0,0,0,0,2019-11-08 21:00:00
112678,3,0,0,0,0,79.4,3.1,0,0,0,0,0,2019-11-08 22:00:00
112679,3,0,0,0,0,76.3,2.9,0,0,0,0,0,2019-11-08 23:00:00
112680,3,0,0,0,0,76.3,2.8,0,0,0,0,0,2019-11-09 00:00:00
112681,3,0,0,0,0,76.3,2.9,0,0,0,0,0,2019-11-09 01:00:00
112682,3,0,0,0,0,75.2,3.2,0,0,0,0,0,2019-11-09 02:00:00
112683,3,0,0,0,0,71.8,3.3,0,0,0,0,0,2019-11-09 03:00:00
112684,3,0,0,0,0,64.3,3.4,0,0,0,0,0,2019-11-09 04:00:00
112685,4,0,0,0,0,71.7,3.6,0,0,0,0,0,2019-11-09 05:00:00
112686,4,3,8,4,6,94.4,3.7,0,0,0,0,0,2019-11-09 06:00:00
112687,4,34,269,66,172,77.2,3.9,17,0,17,16,0,2019-11-09 07:00:00
112688,5,58,490,157,376,56.4,4.2,70,0,70,66,0,2019-11-09 08:00:00
112689,6,69,588,227,515,59.5,4.8,92,0,92,87,0,2019-11-09 09:00:00
112690,6,75,627,264,583,42.9,5.4,151,0,151,142,0,2019-11-09 10:00:00
112691,7,75,621,260,576,54.5,5.7,118,0,118,111,0,2019-11-09 11:00:00
112692,7,71,554,216,486,41.7,5.6,123,4,124,119,0,2019-11-09 12:00:00
112693,7,57,442,140,336,36.0,5.4,89,1,89,84,0,2019-11-09 13:00:00
112694,7,29,211,52,133,43.9,5.4,33,1,33,32,0,2019-11-09 14:00:00
112695,7,1,1,1,1,70.4,5.4,0,0,0,0,0,2019-11-09 15:00:00
112696,6,0,0,0,0,51.5,5.2,0,0,0,0,0,2019-11-09 16:00:00
112697,6,0,0,0,0,48.0,5.3,0,0,0,0,0,2019-11-09 17:00:00
112698,6,0,0,0,0,48.4,5.1,0,0,0,0,0,2019-11-09 18:00:00
112699,5,0,0,0,0,48.4,4.6,0,0,0,0,0,2019-11-09 19:00:00
112700,5,0,0,0,0,45.3,4.2,0,0,0,0,0,2019-11-09 20:00:00
112701,5,0,0,0,0,6.7,4.0,0,0,0,0,0,2019-11-09 21:00:00
112702,4,0,0,0,0,6.6,3.6,0,0,0,0,0,2019-11-09 22:00:00
112703,4,0,0,0,0,9.0,3.4,0,0,0,0,0,2019-11-09 23:00:00
112704,3,0,0,0,0,46.2,3.0,0,0,0,0,0,2019-11-10 00:00:00
112705,3,0,0,0,0,47.2,2.6,0,0,0,0,0,2019-11-10 01:00:00
112706,3,0,0,0,0,43.9,2.4,0,0,0,0,0,2019-11-10 02:00:00
112707,3,0,0,0,0,6.7,2.4,0,0,0,0,0,2019-11-10 03:00:00
112708,3,0,0,0,0,6.6,2.6,0,0,0,0,0,2019-11-10 04:00:00
112709,3,0,0,0,0,6.3,2.7,0,0,0,0,0,2019-11-10 05:00:00
112710,3,2,10,3,6,0.3,2.8,2,10,3,6,0,2019-11-10 06:00:00
112711,3,29,331,67,195,32.9,2.8,39,21,41,46,0,2019-11-10 07:00:00
112712,4,48,560,159,405,25.4,3.4,89,154,119,189,0,2019-11-10 08:00:00
112713,5,60,643,229,539,34.4,4.6,138,46,151,170,0,2019-11-10 09:00:00
112714,7,66,670,265,602,33.9,4.9,166,32,175,186,0,2019-11-10 10:00:00
112715,8,66,667,262,597,45.4,4.6,142,7,144,140,0,2019-11-10 11:00:00
112716,8,59,629,220,521,60.4,4.5,87,0,87,82,0,2019-11-10 12:00:00
112717,7,49,511,143,367,47.9,4.7,70,10,72,72,0,2019-11-10 13:00:00
112718,7,26,242,51,145,2.8,4.6,29,200,49,127,0,2019-11-10 14:00:00
112719,5,1,1,1,1,0.0,3.7,1,1,1,1,0,2019-11-10 15:00:00
112720,4,0,0,0,0,0.0,3.1,0,0,0,0,0,2019-11-10 16:00:00
112721,4,0,0,0,0,0.0,3.1,0,0,0,0,0,2019-11-10 17:00:00
112722,4,0,0,0,0,0.0,3.3,0,0,0,0,0,2019-11-10 18:00:00
112723,4,0,0,0,0,0.0,3.6,0,0,0,0,0,2019-11-10 19:00:00
112724,5,0,0,0,0,0.0,3.8,0,0,0,0,0,2019-11-10 20:00:00
112725,4,0,0,0,0,0.0,3.7,0,0,0,0,0,2019-11-10 21:00:00
112726,4,0,0,0,0,0.0,3.5,0,0,0,0,0,2019-11-10 22:00:00
112727,5,0,0,0,0,7.0,3.6,0,0,0,0,0,2019-11-10 23:00:00
112728,5,0,0,0,0,75.5,3.6,0,0,0,0,0,2019-11-11 00:00:00
112729,5,0,0,0,0,76.3,3.7,0,0,0,0,0,2019-11-11 01:00:00
112730,5,0,0,0,0,36.3,3.9,0,0,0,0,0,2019-11-11 02:00:00
112731,5,0,0,0,0,5.5,3.9,0,0,0,0,0,2019-11-11 03:00:00
112732,5,0,0,0,0,68.6,4.0,0,0,0,0,0,2019-11-11 04:00:00
112733,5,0,0,0,0,59.6,4.1,0,0,0,0,0,2019-11-11 05:00:00
112734,5,2,6,2,4,42.4,4.4,1,0,1,1,0,2019-11-11 06:00:00
112735,6,30,291,62,177,46.2,4.8,33,0,33,31,0,2019-11-11 07:00:00
112736,6,50,535,153,392,43.4,4.9,84,28,90,100,0,2019-11-11 08:00:00
112737,6,60,640,226,536,11.9,4.6,96,396,199,403,0,2019-11-11 09:00:00
112738,7,64,684,264,608,7.0,4.0,91,530,245,523,0,2019-11-11 10:00:00
112739,7,61,696,263,611,7.0,3.6,86,544,245,526,0,2019-11-11 11:00:00
112740,7,54,666,221,538,15.4,3.4,101,346,187,365,0,2019-11-11 12:00:00
112741,6,44,560,145,388,12.8,3.1,69,326,124,268,0,2019-11-11 13:00:00
112742,5,23,272,51,156,46.6,2.8,29,16,31,37,0,2019-11-11 14:00:00
112743,5,0,1,1,1,55.9,2.4,0,0,0,0,0,2019-11-11 15:00:00
112744,5,0,0,0,0,46.1,2.0,0,0,0,0,0,2019-11-11 16:00:00
112745,5,0,0,0,0,46.9,2.1,0,0,0,0,0,2019-11-11 17:00:00
112746,5,0,0,0,0,47.5,2.2,0,0,0,0,0,2019-11-11 18:00:00
112747,5,0,0,0,0,51.7,2.3,0,0,0,0,0,2019-11-11 19:00:00
112748,5,0,0,0,0,60.7,2.5,0,0,0,0,0,2019-11-11 20:00:00
112749,5,0,0,0,0,76.5,2.6,0,0,0,0,0,2019-11-11 21:00:00
112750,5,0,0,0,0,76.6,2.6,0,0,0,0,0,2019-11-11 22:00:00
112751,5,0,0,0,0,64.7,2.6,0,0,0,0,0,2019-11-11 23:00:00
112752,5,0,0,0,0,6.7,2.6,0,0,0,0,0,2019-11-12 00:00:00
112753,5,0,0,0,0,24.0,2.7,0,0,0,0,0,2019-11-12 01:00:00
112754,5,0,0,0,0,39.0,2.8,0,0,0,0,0,2019-11-12 02:00:00
112755,5,0,0,0,0,91.2,2.9,0,0,0,0,0,2019-11-12 03:00:00
112756,5,0,0,0,0,83.6,2.8,0,0,0,0,0,2019-11-12 04:00:00
112757,5,0,0,0,0,80.7,2.8,0,0,0,0,0,2019-11-12 05:00:00
112758,5,1,1,2,2,94.3,2.8,0,0,0,0,0,2019-11-12 06:00:00
112759,5,33,154,50,113,85.0,3.0,9,0,9,9,0,2019-11-12 07:00:00
112760,6,64,370,133,306,63.3,3.2,51,0,51,48,0,2019-11-12 08:00:00
112761,6,80,492,205,455,18.2,3.4,116,203,169,276,0,2019-11-12 09:00:00
112762,6,84,558,244,538,56.2,3.4,106,1,106,100,0,2019-11-12 10:00:00
112763,7,80,578,244,545,75.1,3.3,60,0,60,57,0,2019-11-12 11:00:00
112764,7,68,554,205,478,61.6,3.3,78,0,78,74,0,2019-11-12 12:00:00
112765,7,51,466,133,341,63.7,3.2,47,0,47,45,0,2019-11-12 13:00:00
112766,7,25,200,45,124,8.0,3.1,30,101,39,77,0,2019-11-12 14:00:00
112767,6,0,0,0,0,0.0,2.8,0,0,0,0,0,2019-11-12 15:00:00
112768,6,0,0,0,0,0.0,2.6,0,0,0,0,0,2019-11-12 16:00:00
112769,6,0,0,0,0,0.0,2.5,0,0,0,0,0,2019-11-12 17:00:00
112770,6,0,0,0,0,0.0,2.4,0,0,0,0,0,2019-11-12 18:00:00
112771,6,0,0,0,0,0.0,2.2,0,0,0,0,0,2019-11-12 19:00:00
112772,6,0,0,0,0,0.0,2.2,0,0,0,0,0,2019-11-12 20:00:00
112773,5,0,0,0,0,0.0,2.5,0,0,0,0,0,2019-11-12 21:00:00
112774,5,0,0,0,0,0.0,2.8,0,0,0,0,0,2019-11-12 22:00:00
112775,5,0,0,0,0,5.9,2.6,0,0,0,0,0,2019-11-12 23:00:00
112776,4,0,0,0,0,63.1,2.6,0,0,0,0,0,2019-11-13 00:00:00
112777,4,0,0,0,0,62.8,2.5,0,0,0,0,0,2019-11-13 01:00:00
112778,4,0,0,0,0,54.5,2.4,0,0,0,0,0,2019-11-13 02:00:00
112779,4,0,0,0,0,53.2,2.6,0,0,0,0,0,2019-11-13 03:00:00
112780,4,0,0,0,0,47.1,2.6,0,0,0,0,0,2019-11-13 04:00:00
112781,4,0,0,0,0,46.0,2.5,0,0,0,0,0,2019-11-13 05:00:00
112782,4,1,3,1,2,61.7,2.6,1,0,1,1,0,2019-11-13 06:00:00
112783,4,27,260,55,159,33.1,2.8,31,75,41,72,0,2019-11-13 07:00:00
112784,5,49,520,145,379,32.8,3.2,90,45,96,112,0,2019-11-13 08:00:00
112785,6,63,614,216,519,27.7,3.6,126,119,157,218,0,2019-11-13 09:00:00
112786,6,68,662,255,595,11.2,3.5,106,424,227,458,0,2019-11-13 10:00:00
112787,7,65,676,254,599,17.4,3.2,122,313,210,383,0,2019-11-13 11:00:00
112788,7,58,640,213,523,18.7,3.1,109,263,173,312,0,2019-11-13 12:00:00
112789,6,46,525,136,368,18.9,3.0,78,188,110,200,0,2019-11-13 13:00:00
112790,6,23,221,44,131,29.2,2.8,26,103,36,79,0,2019-11-13 14:00:00
112791,5,0,0,0,0,12.0,2.6,0,0,0,0,0,2019-11-13 15:00:00
112792,5,0,0,0,0,0.0,2.5,0,0,0,0,0,2019-11-13 16:00:00
112793,5,0,0,0,0,0.0,2.4,0,0,0,0,0,2019-11-13 17:00:00
112794,5,0,0,0,0,0.0,2.7,0,0,0,0,0,2019-11-13 18:00:00
112795,6,0,0,0,0,0.0,3.0,0,0,0,0,0,2019-11-13 19:00:00
112796,6,0,0,0,0,4.1,3.4,0,0,0,0,0,2019-11-13 20:00:00
112797,6,0,0,0,0,45.8,3.5,0,0,0,0,0,2019-11-13 21:00:00
112798,6,0,0,0,0,45.9,3.6,0,0,0,0,0,2019-11-13 22:00:00
112799,5,0,0,0,0,46.0,3.8,0,0,0,0,0,2019-11-13 23:00:00
112800,5,0,0,0,0,47.5,4.0,0,0,0,0,0,2019-11-14 00:00:00
112801,5,0,0,0,0,48.4,4.0,0,0,0,0,0,2019-11-14 01:00:00
112802,5,0,0,0,0,49.2,3.9,0,0,0,0,0,2019-11-14 02:00:00
112803,5,0,0,0,0,63.6,4.1,0,0,0,0,0,2019-11-14 03:00:00
112804,5,0,0,0,0,62.7,4.2,0,0,0,0,0,2019-11-14 04:00:00
112805,5,0,0,0,0,59.4,4.2,0,0,0,0,0,2019-11-14 05:00:00
112806,5,1,1,1,1,0.5,4.2,1,1,1,1,0,2019-11-14 06:00:00
112807,5,27,220,50,139,30.0,4.2,26,27,29,38,0,2019-11-14 07:00:00
112808,5,50,487,137,359,55.8,4.6,59,0,59,56,0,2019-11-14 08:00:00
112809,6,62,598,208,504,47.1,4.8,108,18,112,117,0,2019-11-14 09:00:00
112810,7,66,644,245,577,32.6,4.6,144,77,165,204,0,2019-11-14 10:00:00
112811,7,66,642,243,572,35.0,4.4,143,53,157,181,0,2019-11-14 11:00:00
112812,8,62,580,200,486,0.9,4.2,65,562,198,476,0,2019-11-14 12:00:00
112813,8,49,461,126,334,7.1,4.3,59,343,117,274,0,2019-11-14 13:00:00
112814,7,22,182,40,112,0.0,4.2,22,182,40,112,0,2019-11-14 14:00:00
112815,5,0,0,0,0,0.0,3.8,0,0,0,0,0,2019-11-14 15:00:00
112816,5,0,0,0,0,0.0,3.4,0,0,0,0,0,2019-11-14 16:00:00
112817,4,0,0,0,0,0.0,3.2,0,0,0,0,0,2019-11-14 17:00:00
112818,4,0,0,0,0,0.0,3.2,0,0,0,0,0,2019-11-14 18:00:00
112819,4,0,0,0,0,0.0,3.2,0,0,0,0,0,2019-11-14 19:00:00
112820,4,0,0,0,0,0.0,3.0,0,0,0,0,0,2019-11-14 20:00:00
112821,4,0,0,0,0,0.0,3.1,0,0,0,0,0,2019-11-14 21:00:00
112822,4,0,0,0,0,0.0,3.2,0,0,0,0,0,2019-11-14 22:00:00
112823,4,0,0,0,0,0.0,3.1,0,0,0,0,0,2019-11-14 23:00:00
112824,4,0,0,0,0,0.0,3.2,0,0,0,0,0,2019-11-15 00:00:00
112825,4,0,0,0,0,0.0,3.3,0,0,0,0,0,2019-11-15 01:00:00
112826,5,0,0,0,0,0.0,3.4,0,0,0,0,0,2019-11-15 02:00:00
112827,5,0,0,0,0,0.0,3.6,0,0,0,0,0,2019-11-15 03:00:00
112828,5,0,0,0,0,0.0,3.5,0,0,0,0,0,2019-11-15 04:00:00
112829,5,0,0,0,0,0.9,3.4,0,0,0,0,0,2019-11-15 05:00:00
112830,6,0,1,1,1,1.9,3.4,0,1,1,1,0,2019-11-15 06:00:00
112831,6,25,217,47,136,38.0,3.6,18,31,21,32,0,2019-11-15 07:00:00
112832,7,50,473,132,349,90.0,3.9,13,0,13,13,0,2019-11-15 08:00:00
112833,7,64,566,200,483,71.5,4.3,58,0,58,54,0,2019-11-15 09:00:00
112834,8,71,595,234,544,66.7,4.7,78,0,78,73,0,2019-11-15 10:00:00
112835,8,73,579,230,532,60.1,5.0,92,0,92,86,0,2019-11-15 11:00:00
112836,8,66,524,188,450,53.8,5.2,87,0,87,82,0,2019-11-15 12:00:00
112837,9,51,396,116,297,48.3,5.4,59,0,59,56,0,2019-11-15 13:00:00
112838,9,22,118,33,81,38.9,5.6,19,0,19,18,0,2019-11-15 14:00:00
112839,8,0,0,0,0,62.6,6.0,0,0,0,0,0,2019-11-15 15:00:00
112840,8,0,0,0,0,76.7,6.2,0,0,0,0,0,2019-11-15 16:00:00
112841,8,0,0,0,0,76.9,6.4,0,0,0,0,0,2019-11-15 17:00:00
112842,8,0,0,0,0,77.1,6.8,0,0,0,0,0,2019-11-15 18:00:00
112843,9,0,0,0,0,76.5,7.4,0,0,0,0,0,2019-11-15 19:00:00
112844,9,0,0,0,0,77.0,7.8,0,0,0,0,0,2019-11-15 20:00:00
112845,9,0,0,0,0,77.1,8.0,0,0,0,0,0,2019-11-15 21:00:00
112846,9,0,0,0,0,81.9,8.1,0,0,0,0,0,2019-11-15 22:00:00
112847,9,0,0,0,0,81.3,8.0,0,0,0,0,0,2019-11-15 23:00:00
112848,9,0,0,0,0,81.9,8.0,0,0,0,0,0,2019-11-16 00:00:00
112849,9,0,0,0,0,82.4,8.0,0,0,0,0,0,2019-11-16 01:00:00
112850,9,0,0,0,0,82.1,7.9,0,0,0,0,0,2019-11-16 02:00:00
112851,9,0,0,0,0,94.9,7.9,0,0,0,0,0,2019-11-16 03:00:00
112852,9,0,0,0,0,94.9,7.9,0,0,0,0,0,2019-11-16 04:00:00
112853,9,0,0,0,0,90.5,7.9,0,0,0,0,0,2019-11-16 05:00:00
112854,9,0,0,0,0,86.7,8.0,0,0,0,0,0,2019-11-16 06:00:00
112855,9,27,64,34,60,86.0,8.0,6,0,6,5,0,2019-11-16 07:00:00
112856,9,62,247,105,223,88.5,8.2,12,0,12,11,0,2019-11-16 08:00:00
112857,9,82,367,169,361,85.9,8.3,24,0,24,22,0,2019-11-16 09:00:00
112858,9,87,450,208,451,77.5,8.4,47,0,47,44,0,2019-11-16 10:00:00
112859,9,82,480,210,467,72.3,8.5,58,0,58,55,0,2019-11-16 11:00:00
112860,9,75,416,170,383,67.7,8.5,55,0,55,52,0,2019-11-16 12:00:00
112861,9,56,280,101,233,53.5,8.5,46,0,46,43,0,2019-11-16 13:00:00
112862,9,21,72,28,58,71.8,8.4,12,0,12,11,0,2019-11-16 14:00:00
112863,9,0,0,0,0,84.0,8.2,0,0,0,0,0,2019-11-16 15:00:00
112864,8,0,0,0,0,77.9,7.8,0,0,0,0,0,2019-11-16 16:00:00
112865,8,0,0,0,0,75.6,7.5,0,0,0,0,0,2019-11-16 17:00:00
112866,8,0,0,0,0,93.6,7.4,0,0,0,0,0,2019-11-16 18:00:00
112867,8,0,0,0,0,91.4,7.3,0,0,0,0,0,2019-11-16 19:00:00
112868,8,0,0,0,0,93.8,6.8,0,0,0,0,0,2019-11-16 20:00:00
112869,8,0,0,0,0,95.2,6.2,0,0,0,0,0,2019-11-16 21:00:00
112870,7,0,0,0,0,95.1,5.8,0,0,0,0,0,2019-11-16 22:00:00
112871,7,0,0,0,0,93.7,5.2,0,0,0,0,0,2019-11-16 23:00:00
112872,7,0,0,0,0,81.2,4.6,0,0,0,0,0,2019-11-17 00:00:00
112873,6,0,0,0,0,79.8,4.2,0,0,0,0,0,2019-11-17 01:00:00
112874,6,0,0,0,0,35.0,3.9,0,0,0,0,0,2019-11-17 02:00:00
112875,6,0,0,0,0,0.0,3.7,0,0,0,0,0,2019-11-17 03:00:00
112876,5,0,0,0,0,0.0,3.5,0,0,0,0,0,2019-11-17 04:00:00
112877,5,0,0,0,0,0.0,3.2,0,0,0,0,0,2019-11-17 05:00:00
112878,4,0,0,0,0,0.0,3.0,0,0,0,0,0,2019-11-17 06:00:00
112879,4,23,176,40,113,0.0,3.0,23,176,40,113,0,2019-11-17 07:00:00
112880,5,49,463,125,339,11.3,3.4,66,281,108,235,0,2019-11-17 08:00:00
112881,5,61,581,196,488,44.3,3.9,108,0,108,102,0,2019-11-17 09:00:00
112882,6,66,629,233,561,44.9,4.2,128,0,128,121,0,2019-11-17 10:00:00
112883,7,64,638,231,562,45.8,4.2,126,0,126,118,0,2019-11-17 11:00:00
112884,7,58,584,190,479,33.3,4.2,112,62,125,154,0,2019-11-17 12:00:00
112885,6,46,436,115,314,21.3,4.4,72,110,90,141,0,2019-11-17 13:00:00
112886,5,19,118,30,79,39.8,4.0,19,36,23,38,0,2019-11-17 14:00:00
112887,5,0,0,0,0,68.9,3.9,0,0,0,0,0,2019-11-17 15:00:00
112888,5,0,0,0,0,83.6,4.4,0,0,0,0,0,2019-11-17 16:00:00
112889,6,0,0,0,0,74.2,4.6,0,0,0,0,0,2019-11-17 17:00:00
112890,6,0,0,0,0,79.4,4.6,0,0,0,0,0,2019-11-17 18:00:00
112891,6,0,0,0,0,77.4,4.4,0,0,0,0,0,2019-11-17 19:00:00
112892,6,0,0,0,0,79.4,4.2,0,0,0,0,0,2019-11-17 20:00:00
112893,7,0,0,0,0,94.5,4.2,0,0,0,0,0,2019-11-17 21:00:00
112894,7,0,0,0,0,94.5,4.2,0,0,0,0,0,2019-11-17 22:00:00
112895,7,0,0,0,0,94.2,4.6,0,0,0,0,0,2019-11-17 23:00:00
112896,7,0,0,0,0,74.4,5.4,0,0,0,0,0,2019-11-18 00:00:00
112897,8,0,0,0,0,92.3,6.6,0,0,0,0,0,2019-11-18 01:00:00
112898,8,0,0,0,0,91.2,7.6,0,0,0,0,0,2019-11-18 02:00:00
112899,9,0,0,0,0,91.2,8.0,0,0,0,0,0,2019-11-18 03:00:00
112900,9,0,0,0,0,87.7,8.2,0,0,0,0,0,2019-11-18 04:00:00
112901,9,0,0,0,0,86.5,8.2,0,0,0,0,0,2019-11-18 05:00:00
112902,9,0,0,0,0,57.0,8.2,0,0,0,0,0,2019-11-18 06:00:00
112903,9,24,57,29,53,63.0,8.2,9,0,9,9,0,2019-11-18 07:00:00
112904,9,57,263,100,226,67.5,8.1,32,0,32,30,0,2019-11-18 08:00:00
112905,9,74,409,167,380,62.2,8.0,63,0,63,59,0,2019-11-18 09:00:00
112906,10,80,473,204,459,56.3,8.0,89,0,89,84,0,2019-11-18 10:00:00
112907,10,80,470,201,454,64.2,8.0,72,0,72,68,0,2019-11-18 11:00:00
112908,10,70,422,164,380,61.6,8.0,63,0,63,59,0,2019-11-18 12:00:00
112909,10,52,294,97,235,48.0,8.0,43,18,45,51,0,2019-11-18 13:00:00
112910,10,19,64,25,51,70.3,7.9,10,0,10,9,0,2019-11-18 14:00:00
112911,9,0,0,0,0,84.1,7.9,0,0,0,0,0,2019-11-18 15:00:00
112912,9,0,0,0,0,92.2,7.9,0,0,0,0,0,2019-11-18 16:00:00
112913,9,0,0,0,0,93.8,8.0,0,0,0,0,0,2019-11-18 17:00:00
112914,9,0,0,0,0,94.9,8.2,0,0,0,0,0,2019-11-18 18:00:00
112915,10,0,0,0,0,95.3,8.5,0,0,0,0,0,2019-11-18 19:00:00
112916,9,0,0,0,0,94.5,8.5,0,0,0,0,0,2019-11-18 20:00:00
112917,9,0,0,0,0,94.9,7.4,0,0,0,0,0,2019-11-18 21:00:00
112918,8,0,0,0,0,94.9,6.1,0,0,0,0,0,2019-11-18 22:00:00
112919,7,0,0,0,0,92.0,5.3,0,0,0,0,0,2019-11-18 23:00:00
112920,7,0,0,0,0,46.5,4.8,0,0,0,0,0,2019-11-19 00:00:00
112921,7,0,0,0,0,46.2,4.3,0,0,0,0,0,2019-11-19 01:00:00
112922,6,0,0,0,0,45.9,3.8,0,0,0,0,0,2019-11-19 02:00:00
112923,6,0,0,0,0,46.0,3.2,0,0,0,0,0,2019-11-19 03:00:00
112924,6,0,0,0,0,47.2,2.7,0,0,0,0,0,2019-11-19 04:00:00
112925,6,0,0,0,0,46.4,2.5,0,0,0,0,0,2019-11-19 05:00:00
112926,6,0,0,0,0,64.8,2.6,0,0,0,0,0,2019-11-19 06:00:00
112927,6,22,83,30,65,64.8,2.8,12,0,12,11,0,2019-11-19 07:00:00
